target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	10015.5	1	37553.4
ENA|CEND01000001|CEND01000001.1	10142	10017.5	0	0
NC_009025.1	9499	9374.5	0	0
NC_004807.1	9524	9399.5	0	0
NC_010711.1	3674	3549.5	0	0
NC_002548.1	9491	9366.5	0	0
NC_014137.1	9505	9380.5	0	0
NC_032433.1	5991	5866.5	15	961689
NC_003784.1	8550	8425.5	0	0
NC_002066.1	8832	8707.5	0	0
NC_006494.1	10112	9987.5	0	0
NC_040601.1	9552	9427.5	0	0
KX578272.1	4146	4021.5	0	0
NC_027631.1	6258	6133.5	0	0
NC_035071.1	20414	20289.5	0	0
KY354240.1	10091	9966.5	0	0
KY354234.1	14001	13876.5	0	0
KR819915.1	496396	496272	1	757.884
MG571088.1	1811	1686.5	0	0
MG571087.1	2194	2069.5	0	0
NC_027619.1	6169	6044.5	0	0
MK032464.1	8332	8207.5	0	0
MK032465.1	2198	2073.5	0	0
MK032466.1	1899	1774.5	0	0
MK032467.1	1983	1858.5	0	0
MK032468.1	1708	1583.5	0	0
MK032469.1	1442	1317.5	0	0
MK032470.1	951	826.5	0	0
