target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9954.25	0	0
ENA|CEND01000001|CEND01000001.1	10142	9956.25	0	0
NC_009025.1	9499	9313.25	0	0
NC_004807.1	9524	9338.25	0	0
NC_010711.1	3674	3488.25	0	0
NC_002548.1	9491	9305.25	0	0
NC_014137.1	9505	9319.25	0	0
NC_032433.1	5991	5805.25	0	0
NC_003784.1	8550	8364.25	2	959563
NC_002066.1	8832	8646.25	0	0
NC_006494.1	10112	9926.25	0	0
NC_040601.1	9552	9366.25	0	0
KX578272.1	4146	3960.25	0	0
NC_027631.1	6258	6072.25	0	0
NC_035071.1	20414	20228.2	0	0
KY354240.1	10091	9905.25	0	0
KY354234.1	14001	13815.2	0	0
KR819915.1	496396	496210	5	40436.6
MG571088.1	1811	1625.25	0	0
MG571087.1	2194	2008.25	0	0
NC_027619.1	6169	5983.25	0	0
MK032464.1	8332	8146.25	0	0
MK032465.1	2198	2012.25	0	0
MK032466.1	1899	1713.25	0	0
MK032467.1	1983	1797.25	0	0
MK032468.1	1708	1522.25	0	0
MK032469.1	1442	1256.25	0	0
MK032470.1	951	765.25	0	0
