target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9877.57	1	11854.2
ENA|CEND01000001|CEND01000001.1	10142	9879.57	0	0
NC_009025.1	9499	9236.57	0	0
NC_004807.1	9524	9261.57	0	0
NC_010711.1	3674	3411.57	0	0
NC_002548.1	9491	9228.57	9	114190
NC_014137.1	9505	9242.57	0	0
NC_032433.1	5991	5728.57	3	61319.1
NC_003784.1	8550	8287.57	57	805320
NC_002066.1	8832	8569.57	0	0
NC_006494.1	10112	9849.57	0	0
NC_040601.1	9552	9289.57	0	0
KX578272.1	4146	3883.57	0	0
NC_027631.1	6258	5995.57	0	0
NC_035071.1	20414	20151.6	0	0
KY354240.1	10091	9828.57	0	0
KY354234.1	14001	13738.6	0	0
KR819915.1	496396	496134	31	7316.17
MG571088.1	1811	1548.57	0	0
MG571087.1	2194	1931.57	0	0
NC_027619.1	6169	5906.57	0	0
MK032464.1	8332	8069.57	0	0
MK032465.1	2198	1935.57	0	0
MK032466.1	1899	1636.57	0	0
MK032467.1	1983	1720.57	0	0
MK032468.1	1708	1445.57	0	0
MK032469.1	1442	1179.57	0	0
MK032470.1	951	688.565	0	0
