target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9960	0	0
ENA|CEND01000001|CEND01000001.1	10142	9962	0	0
NC_009025.1	9499	9319	0	0
NC_004807.1	9524	9344	0	0
NC_010711.1	3674	3494	0	0
NC_002548.1	9491	9311	0	0
NC_014137.1	9505	9325	0	0
NC_032433.1	5991	5811	0	0
NC_003784.1	8550	8370	0	0
NC_002066.1	8832	8652	16	1e+06
NC_006494.1	10112	9932	0	0
NC_040601.1	9552	9372	0	0
KX578272.1	4146	3966	0	0
NC_027631.1	6258	6078	0	0
NC_035071.1	20414	20234	0	0
KY354240.1	10091	9911	0	0
KY354234.1	14001	13821	0	0
KR819915.1	496396	496216	0	0
MG571088.1	1811	1631	0	0
MG571087.1	2194	2014	0	0
NC_027619.1	6169	5989	0	0
MK032464.1	8332	8152	0	0
MK032465.1	2198	2018	0	0
MK032466.1	1899	1719	0	0
MK032467.1	1983	1803	0	0
MK032468.1	1708	1528	0	0
MK032469.1	1442	1262	0	0
MK032470.1	951	771	0	0
