target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9849.71	7	0.161281
DWV-C	10149	9858.71	0	0
NC_009025.1	9499	9208.71	0	0
NC_004807.1	9524	9233.71	0	0
NC_010711.1	3674	3383.71	0	0
NC_002548.1	9491	9200.71	0	0
NC_014137.1	9505	9214.71	0	0
NC_032433.1	5991	5700.71	2	0.0796176
NC_003784.1	8550	8259.71	0	0
NC_002066.1	8832	8541.71	0	0
NC_006494.1	10112	9821.71	0	0
NC_040601.1	9552	9261.71	0	0
KX578272.1	4146	3855.71	0	0
NC_027631.1	6258	5967.71	0	0
NC_035071.1	20414	20123.7	0	0
KY354240.1	10091	9800.71	0	0
KY354234.1	14001	13710.7	0	0
KR819915.1	496396	496106	1	0.00045744
MG571088.1	1811	1520.71	0	0
MG571087.1	2194	1903.71	0	0
NC_027619.1	6169	5878.71	0	0
MK032464.1	8332	8041.71	0	0
MK032465.1	2198	1907.71	0	0
MK032466.1	1899	1608.71	0	0
MK032467.1	1983	1692.71	0	0
MK032468.1	1708	1417.71	0	0
MK032469.1	1442	1151.71	0	0
MK032470.1	951	661.388	0	0
gene-BBC0122_RS00005	822	535.16	0	0
gene-BBC0122_RS00010	597	329.038	0	0
gene-BBC0122_RS00015	858	570.169	0	0
gene-BBC0122_RS00020	588	321.242	0	0
gene-BBC0122_RS00025	702	422.339	0	0
gene-BBC0122_RS00030	2949	2658.71	0	0
gene-BBC0122_RS00035	579	313.652	0	0
gene-BBC0122_RS00040	198	53.9414	0	0
gene-BBC0122_RS00045	1221	930.712	0	0
gene-BBC0122_RS00050	642	367.363	0	0
gene-BBC0122_RS00055	687	408.401	0	0
gene-BBC0122_RS00060	540	280.647	0	0
gene-BBC0122_RS00065	1008	717.712	0	0
gene-BBC0122_RS00070	873	584.937	0	0
gene-BBC0122_RS00075	561	298.198	0	0
gene-BBC0122_RS00080	948	658.454	0	0
gene-BBC0122_RS00085	498	247.427	0	0
gene-BBC0122_RS00090	705	425.339	0	0
